# P212
# ISBN-13
3,Gi-Oh[Gi],PROPN,1[5],flat[compound]
4,![-],PUNCT,1[5],punct
5,TCG[Oh],PROPN[INTJ],7[9],compound
6,cards[!],NOUN[PUNCT],7[5],compound[punct]
7,ID[TCG],NOUN,1[8],appos[compound]
<none>[8],<none>[cards],<none>[NOUN],<none>[9],<none>[compound]
<none>[9],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P6712
# precedes word-initial
1,precedes,VERB,0,root
2,word[word-],NOUN,4[3],compound
3,-[initial],PUNCT[NOUN],4[1],punct[obj]
4[<none>],initial[<none>],ADJ[<none>],1[<none>],obj[<none>]

# P6721
# K10plus PPN ID
1,K10[K10plus],NOUN[PROPN],4[3],compound
2,plus[PPN],CCONJ[PROPN],3,cc[compound]
3,PPN[ID],NOUN,1[0],conj[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6722
# FemBio ID
1,FemBio[Fem],PROPN,2[3],compound
2,ID[Bio],NOUN[PROPN],0[3],root[compound]
<none>[3],<none>[ID],<none>[PROPN],<none>[0],<none>[root]

# P6739
# Smotrim.ru actor profile ID
1,Smotrim[Smotrim.ru],PROPN,0,root
2,.ru[actor],PROPN[NOUN],1[3],flat[compound]
3,actor[profile],NOUN,5[4],compound
4,profile[ID],NOUN,5[1],compound[appos]
5[<none>],ID[<none>],NOUN[<none>],1[<none>],appos[<none>]

# P6766
# Who's on First ID
1[1-2],Who[Who's],PRON[_],5[_],nsubj[_]
2[1],'s[Who],AUX[PRON],5,cop[nsubj]
3[2],on['s],ADP[AUX],5,case[cop]
4[3],First[on],ADJ[ADP],5,amod[case]
5[4],ID[First],NOUN[ADJ],0[5],root[amod]
<none>[5],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P6784
# Harper's author ID
1[1-2],Harper[Harper's],PROPN[_],4[_],nmod:poss[_]
2[1],'s[Harper],PART[PROPN],1[4],case[nmod:poss]
3[2],author['s],NOUN[PART],4[1],compound[case]
4[3],ID[author],NOUN,0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P6790
# f-number
1,f-number[f],NOUN,0[2],root[compound]
<none>[2],<none>[-number],<none>[NOUN],<none>[0],<none>[root]

# P6836
# Pro-Football-Reference.com coach ID
1,Pro-Football[Pro-Football-Reference.com],NOUN[X],3[0],compound[root]
2,-[coach],PUNCT[NOUN],1[3],punct[compound]
3,Reference.com[ID],NOUN,5[1],compound[appos]
4[<none>],coach[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6936
# Who's Who of American Comic Books ID
1[1-2],Who[Who's],PRON[_],0[_],root[_]
2[1],'s[Who],AUX[PRON],1[0],cop[root]
3[2],Who['s],PRON[AUX],1,nsubj[cop]
4[3],of[Who],ADP[PRON],8[1],case[nsubj]
5[4],American[of],ADJ[ADP],6[8],amod[case]
6[5],Comic[American],NOUN[ADJ],7[8],compound[amod]
7[6],Books[Comic],NOUN[ADJ],8[7],compound[amod]
8[7],ID[Books],NOUN[PROPN],3[8],nmod[compound]
<none>[8],<none>[ID],<none>[NOUN],<none>[3],<none>[nmod]

# P6998
# iTunes movie collection ID
1,i[iTunes],PRON[NOUN],5[4],nsubj[compound]
2,Tunes[movie],NOUN,5[3],compound
3,movie[collection],NOUN,4,compound
4,collection[ID],NOUN,5[0],compound[root]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7002
# Handball123 player ID
1,Handball123[Handball],PROPN[NOUN],2[4],compound
2,player[123],NOUN[NUM],3[1],compound[nummod]
3,ID[player],NOUN,0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P7040
# NosDéputés.fr identifiant
1,NosDéputés.fr[NosDéputés],X[PROPN],2[0],goeswith[root]
2,identifiant[.],NOUN[PUNCT],0[1],root[punct]
<none>[3],<none>[fr],<none>[PROPN],<none>[4],<none>[compound]
<none>[4],<none>[identifiant],<none>[NOUN],<none>[1],<none>[parataxis]

# P7046
# HOV-ID
1,HOV-ID[HOV],PROPN,0,root
<none>[2],<none>[-],<none>[PUNCT],<none>[3],<none>[punct]
<none>[3],<none>[ID],<none>[PROPN],<none>[1],<none>[appos]

# P7060
# NosSénateurs.fr identifier
1,NosSénateurs,NOUN[PROPN],0,root
2,.fr[.],PUNCT,1,punct
3,identifier[fr],NOUN[PROPN],1[4],appos[compound]
<none>[4],<none>[identifier],<none>[NOUN],<none>[1],<none>[appos]

# P7063
# U. S. Supreme Court docket number
1,U.[U],PROPN,6[5],compound
2,S.[.],PROPN[PUNCT],6[1],compound[punct]
3,Supreme[S.],ADJ[PROPN],4[5],amod[compound]
4,Court[Supreme],PROPN[ADJ],6[5],compound[amod]
5,docket[Court],NOUN[PROPN],6[7],compound
6,number[docket],NOUN,0[7],root[compound]
<none>[7],<none>[number],<none>[NOUN],<none>[0],<none>[root]

# P7085
# TikTok username
1,TikTok[Tik],PROPN[NOUN],2,compound
2,username[Tok],NOUN[PROPN],0[3],root[compound]
<none>[3],<none>[username],<none>[NOUN],<none>[0],<none>[root]

# P7105
# LezWatch.TV actor ID
1,LezWatch[LezWatch.TV],PROPN,0[3],root[compound]
2,.TV[actor],PROPN[NOUN],1[3],flat[compound]
3,actor[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],1[<none>],appos[<none>]

# P7106
# LezWatch.TV character ID
1,LezWatch[LezWatch.TV],PROPN,4[3],compound
2,.TV[character],PROPN[NOUN],4[3],compound
3,character[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7107
# LezWatch.TV show ID
1,LezWatch[LezWatch.TV],PROPN,4[2],compound
2,.TV[show],PROPN[NOUN],4[3],compound
3,show[ID],NOUN[PROPN],4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7109
# Acharts.co artist ID
1,Acharts[Acharts.co],NOUN[PROPN],4[0],compound[root]
2,.co[artist],PROPN[NOUN],4[3],compound
3,artist[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7111
# 08euro.Ru person ID
1,08euro[08euro.Ru],NOUN[PROPN],5[0],compound[root]
2,.[person],PUNCT[NOUN],1[3],punct[compound]
3,Ru[ID],PROPN[NOUN],5[1],compound[appos]
4[<none>],person[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7113
# Euro04.Ru person ID
1,Euro04[Euro04.Ru],NUM[PROPN],5[0],nummod[root]
2,.[person],PUNCT[NOUN],1[3],punct[compound]
3,Ru[ID],PROPN[NOUN],5[1],compound[appos]
4[<none>],person[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7114
# Gazeta.Ru Euro 2012 person ID
1,Gazeta[Gazeta.Ru],PROPN,7[0],compound[root]
2,.[Euro],PUNCT[PROPN],1[5],punct[compound]
3,Ru[2012],PROPN[NUM],7[2],compound[nummod]
4,Euro[person],PROPN[NOUN],7[5],compound
5,2012[ID],NUM[NOUN],7[1],compound[appos]
6[<none>],person[<none>],NOUN[<none>],7[<none>],compound[<none>]
7[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7115
# WorldCup10.Ru person ID
1,WorldCup10[WorldCup10.Ru],PROPN,5[0],compound[root]
2,.[person],PUNCT[NOUN],1[3],punct[compound]
3,Ru[ID],PROPN[NOUN],5[1],compound[appos]
4[<none>],person[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7132
# ComingSoon.it film ID
1,ComingSoon[ComingSoon.it],PROPN,4[3],compound
2,.it[film],PROPN[NOUN],4[3],compound
3,film[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7138
# Acharts.co chart ID
1,Acharts[Acharts.co],NOUN[PROPN],2[0],compound[root]
2,.co[chart],NOUN,4[3],compound
3,chart[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7143
# Acharts.co album ID
1,Acharts[Acharts.co],PROPN,4[0],compound[root]
2,.co[album],PROPN[NOUN],4[3],compound
3,album[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7146
# Rollerstory.net skater ID
1,Rollerstory[Rollerstory.net],PROPN[X],4[0],compound[root]
2,.net[skater],NOUN,4[3],compound
3,skater[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7161
# Kinsky–Halm Catalogue
1,Kinsky,PROPN,3[0],compound[root]
2,–Halm[–],PROPN[PUNCT],3[1],compound[punct]
3,Catalogue[Halm],NOUN[PROPN],0[4],root[compound]
<none>[4],<none>[Catalogue],<none>[PROPN],<none>[1],<none>[parataxis]

# P7166
# Acharts.co song ID
1,Acharts[Acharts.co],NOUN[PROPN],4[0],compound[root]
2,.co[song],PROPN[NOUN],4[3],compound
3,song[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7192
# TuneIn artist ID
1,Tune[TuneIn],VERB[PROPN],0[3],root[compound]
2,In[artist],ADP[NOUN],4[3],case[compound]
3,artist[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],1[<none>],obl[<none>]

# P7197
# OpenWeatherMap city ID
1,OpenWeatherMap[OpenWeather],PROPN,3[2],compound
2,city[Map],NOUN,3[0],compound[root]
3,ID[city],NOUN,0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[2],<none>[appos]

# P7207
# Moly.hu book ID
1,Moly[Moly.hu],PROPN,4[0],compound[root]
2,.hu[book],NOUN,4[3],compound
3,book[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7231
# eStudánky ID
1,e[eStudánky],NOUN[PROPN],3[2],compound
2,Studánky[ID],PROPN,3[0],compound[root]
3[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7291
# L-number
1,L-number[L],PROPN[NOUN],0,root
<none>[2],<none>[-],<none>[PUNCT],<none>[1],<none>[punct]
<none>[3],<none>[number],<none>[NOUN],<none>[1],<none>[appos]

# P7307
# TOP500 System ID
1,TOP500[TOP],NUM[ADJ],3[2],nummod[amod]
2,System[500],NOUN[NUM],3[4],compound[nummod]
3,ID[System],NOUN,0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P7317
# iHeart artist ID
1,i[iHeart],PRON[PROPN],4[3],compound
2,Heart[artist],NOUN,3,compound
3,artist[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7324
# iHeart podcast ID
1,i[iHeart],PRON[PROPN],4[3],compound
2,Heart[podcast],NOUN,3,compound
3,podcast[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7337
# Wi-Fi Certification ID
1,Wi,PROPN,2[3],compound
2,-Fi[-],NOUN[PUNCT],4[3],compound[punct]
3,Certification[Fi],NOUN[PROPN],4[5],compound
4,ID[Certification],NOUN,0[5],root[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P7363
# ISSN-L
1,ISSN,PROPN,0,root
2,-L[-],PUNCT,1,punct
<none>[3],<none>[L],<none>[PROPN],<none>[1],<none>[appos]

# P7397
# 247Sports ID
1,247Sports[247],PROPN[NUM],2[3],compound[nummod]
2,ID[Sports],NOUN[PROPN],0[3],root[compound]
<none>[3],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P7416
# folio (s)
1,folio(s[folio],NOUN,0,root
2,)[(],PUNCT,1,punct
<none>[3],<none>[s],<none>[ADJ],<none>[1],<none>[amod]
<none>[4],<none>[)],<none>[PUNCT],<none>[1],<none>[punct]

# P7421
# line (s)
1,line(s[line],NOUN,0,root
2,)[(],PUNCT,1,punct
<none>[3],<none>[s],<none>[ADJ],<none>[1],<none>[amod]
<none>[4],<none>[)],<none>[PUNCT],<none>[1],<none>[punct]

# P7453
# 90minut.pl team ID
1,90[90minut.pl],NUM[PROPN],2[0],nummod[root]
2,minut.pl[team],NOUN,3,compound
3,team[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7457
# creator's signature
1,creator[creator's],NOUN,3[2],nmod:poss[compound]
2,'s[signature],PART[NOUN],1[0],case[root]
3[<none>],signature[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7466
# Edvard Munch's correspondence person ID
1,Edvard,PROPN,6[4],nmod:poss
2[2-3],Munch[Munch's],PROPN[_],1[_],flat[_]
3[2],'s[Munch],PART[PROPN],1,case[flat]
4[3],correspondence['s],NOUN[PART],6[1],compound[case]
5[4],person[correspondence],NOUN,6[0],compound[root]
6[5],ID[person],NOUN,0[6],root[compound]
<none>[6],<none>[ID],<none>[NOUN],<none>[4],<none>[appos]

# P7471
# iNaturalist place ID
1,i[iNaturalist],PRON[NOUN],4[3],compound
2,Naturalist[place],ADJ[NOUN],4[3],amod[compound]
3,place[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7476
# iFixit teardown ID
1,i[iFixit],PRON[PROPN],4[3],compound
2,Fixit[teardown],NOUN,4[3],compound
3,teardown[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7490
# Teams.by team ID
1,Teams[Teams.by],NOUN,0,root
2,.by[team],SYM[NOUN],4[3],dep[compound]
3,team[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],1[<none>],appos[<none>]

# P7491
# Austrian Parliament 1848–1918 ID
1,Austrian,ADJ,2,amod
2,Parliament,PROPN[NOUN],5[0],compound[root]
3,1848[1848–1918],NUM,2,nmod:tmod[nummod]
4,–1918[ID],NUM[NOUN],5[2],nummod[appos]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7545
# askArt person ID
1,ask[askArt],VERB[NOUN],0[3],root[compound]
2,Art[person],NOUN,4[3],compound
3,person[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],1[<none>],obj[<none>]

# P7552
# Finnish Biodiversity Information Facility's Species List ID
1,Finnish,ADJ,4,amod
2,Biodiversity,NOUN[PROPN],4,compound
3,Information,NOUN[PROPN],4,compound
4[4-5],Facility[Facility's],PROPN[_],8[_],nmod:poss[_]
5[4],'s[Facility],PART[PROPN],4[8],case[nmod:poss]
6[5],Species['s],NOUN[PART],8[4],compound[case]
7[6],List[Species],NOUN[PROPN],8[7],compound
8[7],ID[List],NOUN[PROPN],0[8],root[compound]
<none>[8],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P7587
# eFloraSA ID
1,e[eFloraSA],NOUN[PROPN],3[2],compound
2,FloraSA[ID],PROPN,3[0],compound[root]
3[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7590
# eBay username
1,e[eBay],PROPN,2,compound
2,Bay[username],PROPN[NOUN],3[0],compound[root]
3[<none>],username[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7620
# Treccani's Enciclopedia dei Papi ID
1[1-2],Treccani's,PROPN[_],5[_],compound[_]
2[1],Enciclopedia[Treccani],PROPN,5[3],compound[nmod:poss]
3[2],dei['s],PROPN[PART],5[1],compound[case]
4[3],Papi[Enciclopedia],PROPN,5[0],compound[root]
5[4],ID[dei],NOUN[PROPN],0[6],root[compound]
<none>[5],<none>[Papi],<none>[PROPN],<none>[6],<none>[compound]
<none>[6],<none>[ID],<none>[PROPN],<none>[3],<none>[appos]

# P7622
# TheGamesDB game ID
1,The[TheGames],DET[PROPN],4,det[compound]
2,GamesDB[DB],PROPN,4,compound
3,game,NOUN,4,compound
4,ID,NOUN,0,root

# P7623
# TheGamesDB platform ID
1,TheGamesDB[TheGames],PROPN,3[4],compound
2,platform[DB],NOUN[PROPN],3[4],compound
3,ID[platform],NOUN,0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P7634
# TheGamesDB developer ID
1,The[TheGamesDB],DET[PROPN],4[3],det[compound]
2,GamesDB[developer],PROPN[NOUN],4[3],compound
3,developer[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7652
# Germany06.Ru person ID
1,Germany06[Germany06.Ru],PROPN,5[0],compound[root]
2,.[person],PUNCT[NOUN],1[3],punct[compound]
3,Ru[ID],PROPN[NOUN],5[1],compound[appos]
4[<none>],person[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7695
# e-WV: The West Virginia Encyclopedia ID
1,e-[e],PROPN,0,root
2,WV[-],PROPN[PUNCT],1,flat[punct]
3,:[WV],PUNCT[PROPN],8[1],punct[appos]
4,The[:],DET[PUNCT],8[1],det[punct]
5,West[The],PROPN[DET],8[9],compound[det]
6,Virginia[West],PROPN,8[7],compound
7,Encyclopedia[Virginia],NOUN[PROPN],8[9],compound
8,ID[Encyclopedia],NOUN[PROPN],1[9],appos[compound]
<none>[9],<none>[ID],<none>[PROPN],<none>[1],<none>[appos]

# P7771
# PersonalData.IO ID
1,PersonalData[PersonalData.IO],PROPN,0[2],root[compound]
2,.IO[ID],ADP[NOUN],3[0],case[root]
3[<none>],ID[<none>],NOUN[<none>],1[<none>],nmod[<none>]

# P7783
# J-GLOBAL ID
1,J-GLOBAL[J],PROPN,2[0],compound[root]
2,ID[-],NOUN[PUNCT],0[1],root[punct]
<none>[3],<none>[GLOBAL],<none>[ADJ],<none>[4],<none>[amod]
<none>[4],<none>[ID],<none>[NOUN],<none>[1],<none>[appos]

# P7789
# Ten-Bruggencatenummer
1,Ten[Ten-Bruggencatenummer],NUM[PROPN],2[0],nummod[root]
2[<none>],-Bruggencatenummer[<none>],PROPN[<none>],0[<none>],root[<none>]

# P7802
# D-MSX ID
1,D-MSX[D],PROPN,2[0],compound[root]
2,ID[-],NOUN[PUNCT],0[1],root[punct]
<none>[3],<none>[MSX],<none>[PROPN],<none>[4],<none>[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[1],<none>[appos]

# P7807
# ICD-11 (foundation)
1,ICD,PROPN,0,root
2,-[-11],PUNCT[NUM],3[1],punct[nummod]
3,11[(],NUM[PUNCT],1[4],dep[punct]
4,([foundation],PUNCT[NOUN],5[1],punct[appos]
5,foundation[)],NOUN[PUNCT],1[4],parataxis[punct]
6[<none>],)[<none>],PUNCT[<none>],5[<none>],punct[<none>]

# P7808
# kino-teatr.ru person ID
1,kino[kino-teatr.ru],PROPN[NOUN],6[0],compound[root]
2,-[person],PUNCT[NOUN],1[3],punct[compound]
3,teatr[ID],PROPN[NOUN],1,flat[appos]
4[<none>],.ru[<none>],PROPN[<none>],6[<none>],compound[<none>]
5[<none>],person[<none>],NOUN[<none>],6[<none>],compound[<none>]
6[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P7878
# Soccerdonna team ID
1[1-2],Soccerdonna,PROPN[_],3[_],compound[_]
2[1],team[Soccerdon],NOUN[PROPN],3[0],compound[root]
3[2],ID[na],NOUN[ADP],0[4],root[case]
<none>[3],<none>[team],<none>[NOUN],<none>[4],<none>[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[1],<none>[nmod]

# P7897
# TI-99/4A Videogame House ID
1,TI,PROPN,0,root
2,-,PUNCT,3[1],punct
3,99[99/4],NUM,1,dep[nummod]
4,/[A],PUNCT[DET],5[7],punct[det]
5,4A[Videogame],NOUN,1[6],conj[compound]
6,Videogame[House],NOUN,8[7],compound
7,House[ID],NOUN,8[1],compound[appos]
8[<none>],ID[<none>],NOUN[<none>],1[<none>],appos[<none>]

# P7900
# Monument Atlas Objekt-ID
1,Monument,NOUN,2,compound
2,Atlas,PROPN,0,root
3,Objekt,PROPN[NOUN],2,flat[compound]
4,-ID[-],PROPN[PUNCT],2[5],appos[punct]
<none>[5],<none>[ID],<none>[NOUN],<none>[2],<none>[appos]

# P7948
# GreatSchools ID
1,GreatSchools[Great],NOUN[ADJ],2,compound[amod]
2,ID[Schools],NOUN,0[3],root[compound]
<none>[3],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P7976
# stargate-wiki.de article
1,stargate[stargate-wiki.de],NOUN[X],3[0],compound[root]
2,-[article],PUNCT[NOUN],3[1],punct[appos]
3[<none>],wiki[<none>],NOUN[<none>],0[<none>],root[<none>]
4[<none>],.de[<none>],X[<none>],5[<none>],case[<none>]
5[<none>],article[<none>],NOUN[<none>],3[<none>],appos[<none>]

# P7978
# Decine21 film ID
1,Decine21[Decine],NOUN[PROPN],3[0],compound[root]
2,film[21],NOUN[NUM],3[1],compound[nummod]
3,ID[film],NOUN,0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[1],<none>[appos]

# P7993
# Treccani's Dizionario di Filosofia ID
1[1-2],Treccani's,PROPN[_],5[_],compound[_]
2[1],Dizionario[Treccani],PROPN,5[3],compound[nmod:poss]
3[2],di['s],NOUN[PART],5[1],compound[case]
4[3],Filosofia[Dizionario],PROPN,5[0],compound[root]
5[4],ID[di],NOUN[ADP],0[6],root[case]
<none>[5],<none>[Filosofia],<none>[PROPN],<none>[6],<none>[compound]
<none>[6],<none>[ID],<none>[PROPN],<none>[3],<none>[nmod]

# P7996
# EH.Net Encyclopedia of Economic and Business History ID
1,EH[EH.Net],INTJ[PROPN],4[2],discourse[compound]
2,.[Encyclopedia],PUNCT[PROPN],1[0],punct[root]
3,Net[of],ADJ[ADP],4[8],amod[case]
4,Encyclopedia[Economic],NOUN[ADJ],0[8],root[amod]
5,of[and],ADP[CCONJ],10[6],case[cc]
6,Economic[Business],ADJ[NOUN],10[4],amod[conj]
7,and[History],CCONJ[NOUN],8,cc[compound]
8,Business[ID],NOUN,6[2],conj[nmod]
9[<none>],History[<none>],NOUN[<none>],10[<none>],compound[<none>]
10[<none>],ID[<none>],NOUN[<none>],4[<none>],nmod[<none>]

# P8009
# IM channel URL
1[1-2],IM,NOUN[_],3[_],compound[_]
2[1],channel[I],NOUN[PRON],3[4],compound[nsubj]
3[2],URL[M],NOUN[AUX],0[4],root[compound]
<none>[3],<none>[channel],<none>[NOUN],<none>[4],<none>[compound]
<none>[4],<none>[URL],<none>[PROPN],<none>[0],<none>[root]

# P8042
# PC Games Database.de game ID
1,PC,NOUN[PROPN],2,compound
2,Games,NOUN[PROPN],3,compound
3,Database[Database.de],NOUN[PROPN],0,root
4,.de[game],PUNCT[NOUN],3[5],punct[compound]
5,game[ID],NOUN[PROPN],6[3],compound[appos]
6[<none>],ID[<none>],NOUN[<none>],3[<none>],appos[<none>]

# P8079
# elibrary.ru person ID
1,elibrary[elibrary.ru],NOUN[X],4[0],compound[root]
2,.ru[person],NOUN,4[3],compound
3,person[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P8098
# Biographical Dictionary of Architects in Canada 1800-1950 ID
1,Biographical,ADJ,2,amod
2,Dictionary,PROPN,0,root
3,of,ADP,4,case
4,Architects,PROPN,2,nmod
5,in,ADP,6,case
6,Canada,PROPN,2[4],nmod
7,1800[1800-],NUM,2,nmod:tmod
8,-[1950],SYM[NUM],9,case[nummod]
9,1950[ID],NUM[PROPN],10[2],compound[appos]
10[<none>],ID[<none>],NOUN[<none>],2[<none>],nmod[<none>]

# P8134
# Soccerdonna coach ID
1[1-2],Soccerdonna,PROPN[_],3[_],compound[_]
2[1],coach[Soccerdon],NOUN[PROPN],3[0],compound[root]
3[2],ID[na],NOUN[ADP],0[4],root[case]
<none>[3],<none>[coach],<none>[NOUN],<none>[4],<none>[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[1],<none>[nmod]

# P8147
# National-Football-Teams.com club ID
1,National[National-Football-Teams.com],ADJ[X],7[0],amod[root]
2,-[club],PUNCT[NOUN],1[3],punct[compound]
3,Football[ID],NOUN,5[1],compound[appos]
4[<none>],-[<none>],PUNCT[<none>],5[<none>],punct[<none>]
5[<none>],Teams.com[<none>],PROPN[<none>],1[<none>],conj[<none>]
6[<none>],club[<none>],NOUN[<none>],7[<none>],compound[<none>]
7[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P8148
# re:publica speaker ID
1,re,ADP,4[5],case
2,:publica[:],NOUN[PUNCT],4[5],compound[punct]
3,speaker[publica],NOUN,4[5],compound
4,ID[speaker],NOUN,0[5],root[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P8165
# Maryland's National Register Properties ID
1[1-2],Maryland[Maryland's],PROPN[_],6[_],nmod:poss[_]
2[1],'s[Maryland],PART[PROPN],1[6],case[nmod:poss]
3[2],National['s],ADJ[PART],4[1],amod[case]
4[3],Register[National],PROPN[ADJ],5[4],compound[amod]
5[4],Properties[Register],PROPN,6[5],compound
6[5],ID[Properties],NOUN[PROPN],0[6],root[compound]
<none>[6],<none>[ID],<none>[PROPN],<none>[0],<none>[root]

# P8172
# Sejm-Wielki.pl profile ID
1,Sejm[Sejm-Wielki.pl],PROPN[X],3[0],compound[root]
2,-[profile],PUNCT[NOUN],1[3],punct[compound]
3,Wielki.pl[ID],PROPN[NOUN],5[1],compound[appos]
4[<none>],profile[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P8173
# Extratime.ie player ID
1,Extratime[Extratime.ie],NOUN[PROPN],4[0],compound[root]
2,.ie[player],NOUN,4[3],compound
3,player[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P8236
# LiederNet song cycle ID
1,LiederNet[Lieder],PROPN[NOUN],2,compound
2,song[Net],NOUN[PROPN],4[0],compound[root]
3,cycle[song],NOUN,4,compound
4,ID[cycle],NOUN,0[5],root[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[2],<none>[list]

# P8244
# Mediaqueer.ca artist ID
1,Mediaqueer[Mediaqueer.ca],PROPN[X],4[0],compound[root]
2,.ca[artist],PROPN[NOUN],4[3],compound
3,artist[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P8249
# MDAH's HRI ID
1[1-2],MDAH's,PROPN[_],3[_],compound[_]
2[1],HRI[MDah],NOUN[PROPN],3[4],compound[nmod:poss]
3[2],ID['s],NOUN[PART],0[1],root[case]
<none>[3],<none>[HRI],<none>[PROPN],<none>[4],<none>[compound]
<none>[4],<none>[ID],<none>[PROPN],<none>[0],<none>[root]

# P8254
# PC Games Database.de company ID
1,PC,PROPN,2,compound
2,Games,PROPN,3,compound
3,Database[Database.de],NOUN[PROPN],0,root
4,.de[company],PROPN[NOUN],6[5],compound
5,company[ID],NOUN,6[3],compound[appos]
6[<none>],ID[<none>],NOUN[<none>],3[<none>],appos[<none>]

# P8401
# TheFreeDictionary medical term ID
1,The[TheFreeDictionary],DET[PROPN],5[4],det[compound]
2,FreeDictionary[medical],PROPN[ADJ],5[3],compound[amod]
